jenis_kelamin,berat_kg,tinggi_cm,lingkar_perut_cm,frekuensi_makan,sarapan,konsumsi_sayur_buah,konsumsi_daging,konsumsi_susu,fast_food,minuman_bersoda,nafsu_makan_rumah,nafsu_makan_sekolah,air_minum,lama_tidur,olahraga,aktivitas_fisik,BMI,status_gizi
0,41.2,151.0,60.0,2,1,1,1,1,1,1,0,0,1,1,0,2,18.069382921801676,Kurus
0,54.0,156.0,73.0,2,1,2,1,1,1,0,1,0,1,1,1,1,22.189349112426033,Normal
0,39.0,145.0,58.0,3,1,1,2,1,2,1,0,0,0,1,0,1,18.549346016646847,Normal
1,35.0,150.0,64.0,3,1,1,1,2,1,1,0,0,0,1,1,1,15.555555555555555,Kurus
1,59.7,168.0,81.0,3,1,2,2,1,1,1,0,0,1,0,0,0,21.152210884353746,Normal
1,52.0,175.0,66.0,3,1,1,1,1,1,1,0,0,1,1,1,1,16.979591836734695,Kurus
1,56.0,170.0,73.0,3,1,2,2,2,2,1,0,0,2,1,1,2,19.377162629757787,Normal
1,38.0,158.0,52.0,4,1,1,2,0,1,2,1,0,1,1,0,0,15.221919564172406,Kurus
0,42.3,154.0,51.0,3,1,1,2,1,2,1,0,0,1,1,1,1,17.83606004385225,Kurus
0,38.6,151.0,50.0,2,0,1,1,1,1,1,0,0,0,1,1,0,16.929082057804482,Kurus
0,79.5,156.0,80.0,2,1,2,1,1,1,1,0,0,1,1,0,2,32.66765285996055,Obesitas
0,39.0,151.0,50.0,3,1,1,1,0,1,2,0,0,0,1,1,0,17.104512959957898,Kurus
0,43.0,163.0,50.0,2,0,1,1,1,1,2,0,0,0,1,0,0,16.184274906846326,Kurus
0,56.6,152.0,73.0,2,1,1,1,1,2,2,0,0,1,1,1,2,24.497922437673132,Normal
0,46.0,156.0,63.0,3,1,1,1,1,1,2,0,1,0,1,1,1,18.902038132807363,Normal
0,42.2,159.0,61.0,2,1,2,1,1,2,2,0,0,0,1,1,1,16.692377674933745,Kurus
1,61.0,175.0,71.0,3,1,1,1,2,1,1,0,0,1,1,1,1,19.918367346938776,Normal
1,52.0,171.0,71.0,3,1,1,1,1,1,1,0,0,2,1,1,1,17.783249546869126,Kurus
0,45.5,151.0,68.0,2,1,1,2,1,1,1,0,0,1,1,0,0,19.95526511995088,Normal
1,80.3,164.0,89.0,2,1,2,2,2,1,0,0,0,1,1,1,1,29.855740630577042,Gemuk
0,44.7,150.0,66.0,3,1,1,1,1,1,1,0,0,1,1,1,0,19.866666666666667,Normal
0,48.0,153.0,69.0,3,1,1,1,1,2,1,0,0,0,1,1,1,20.504933999743688,Normal
0,43.0,154.0,64.0,4,1,1,1,1,1,1,0,0,0,1,1,0,18.13121942992073,Kurus
0,43.1,159.0,63.0,2,1,1,1,1,1,2,0,0,1,1,1,1,17.04837625093944,Kurus
0,41.9,156.0,59.0,2,1,1,1,1,1,1,0,0,1,1,1,1,17.21729125575279,Kurus
0,57.9,158.0,70.0,3,1,1,1,1,2,1,1,1,1,1,0,0,23.19339849383111,Normal
0,66.8,158.0,77.0,3,1,2,2,1,1,2,0,0,0,1,2,2,26.758532286492542,Gemuk
0,41.4,149.0,63.0,1,0,1,1,1,1,1,1,1,0,1,0,0,18.64780865726769,Normal
0,63.0,154.0,73.0,3,1,1,1,1,2,1,0,0,1,1,0,0,26.564344746162927,Gemuk
1,65.2,171.0,78.0,4,1,1,2,2,1,0,0,0,2,1,1,2,22.29745904722821,Normal
0,48.2,149.0,69.0,2,0,2,1,2,1,1,0,0,1,1,0,1,21.71073375073195,Normal
1,59.5,162.0,75.0,3,1,1,1,1,1,1,0,0,2,1,1,2,22.67184880353604,Normal
1,58.8,165.0,76.0,3,1,1,1,1,1,1,0,0,1,1,1,2,21.59779614325069,Normal
0,39.0,150.0,61.0,3,1,1,1,1,1,1,0,0,1,1,0,0,17.333333333333332,Kurus
0,50.0,161.0,64.0,3,1,2,1,1,1,2,1,0,0,1,1,0,19.28937926777516,Normal
0,47.0,160.0,69.0,3,1,1,2,2,1,0,1,1,2,1,0,1,18.359374999999996,Kurus
0,49.5,156.0,65.0,3,1,1,1,0,1,1,0,0,1,1,0,1,20.34023668639053,Normal
0,53.3,161.0,73.0,3,1,1,1,0,1,1,0,0,1,1,0,0,20.56247829944832,Normal
1,71.8,168.0,79.0,3,1,1,2,1,1,1,0,0,2,1,1,2,25.43934240362812,Gemuk
1,47.0,162.0,70.0,3,1,1,1,2,1,2,1,0,0,1,0,2,17.908855357415025,Kurus
1,97.5,180.0,92.0,2,1,2,2,1,1,1,0,0,1,1,1,1,30.09259259259259,Obesitas
0,56.0,162.0,71.0,3,1,2,2,1,1,1,0,0,2,1,0,0,21.338210638622158,Normal
0,80.0,163.0,92.0,2,0,1,1,2,1,1,0,1,1,0,0,2,30.11027889645828,Obesitas
1,44.0,158.0,84.0,3,1,1,1,1,0,0,0,0,2,1,1,1,17.625380547989103,Kurus
0,40.3,153.0,55.0,2,1,1,1,1,2,2,0,0,1,1,1,1,17.215600837284804,Kurus
0,40.0,149.0,53.0,2,0,2,1,1,2,2,0,0,1,0,1,1,18.017206432142697,Kurus
0,47.9,156.0,59.0,2,1,1,1,1,1,2,0,0,0,0,1,1,19.682774490466795,Normal
0,44.0,149.0,55.0,1,0,2,1,1,2,2,0,0,0,1,1,1,19.818927075356967,Normal
1,45.5,170.0,52.0,2,1,1,2,2,1,1,0,0,1,0,2,2,15.743944636678203,Kurus
0,37.8,146.0,50.0,3,0,1,1,1,2,1,1,1,2,1,0,1,17.733158191030213,Kurus
1,76.9,170.0,79.0,3,1,1,2,2,2,1,0,0,1,1,0,1,26.608996539792393,Gemuk
1,49.0,171.0,55.0,3,1,2,0,2,1,1,0,1,1,1,2,1,16.75729284224206,Kurus
1,38.9,164.0,59.0,2,1,2,1,1,1,1,1,0,0,1,1,0,14.463117192147534,Kurus
1,43.0,165.0,62.0,3,1,2,2,1,1,2,0,0,1,1,1,2,15.794306703397615,Kurus
1,59.0,165.0,60.0,3,1,1,1,1,1,1,0,0,2,1,2,1,21.6712580348944,Normal
1,40.7,158.0,52.0,2,1,2,1,1,1,1,0,0,1,1,1,2,16.30347700688992,Kurus
1,55.0,178.0,53.0,3,0,1,2,1,1,1,0,0,1,0,2,2,17.35891932836763,Kurus
1,59.0,166.0,75.0,4,1,1,2,0,1,2,0,0,2,1,1,2,21.410944984758313,Normal
0,46.1,150.0,59.0,2,1,1,1,1,1,1,0,0,1,0,1,0,20.48888888888889,Normal
0,53.0,159.0,64.0,3,1,1,1,1,1,1,0,0,1,1,0,1,20.964360587002094,Normal
1,64.4,167.0,84.0,3,1,1,2,1,2,1,0,0,0,1,0,0,23.09154146796228,Normal
0,39.5,154.0,60.0,2,1,1,1,1,1,1,0,0,1,1,1,1,16.655422499578343,Kurus
0,38.6,151.0,57.0,3,1,1,2,1,1,1,0,0,1,1,1,0,16.929082057804482,Kurus
0,74.0,156.0,82.0,2,0,2,1,1,1,1,0,0,1,1,1,1,30.407626561472714,Obesitas
0,48.0,152.0,65.0,3,0,1,2,1,2,1,0,0,1,0,1,1,20.775623268698062,Normal
1,60.0,170.0,75.0,2,1,1,2,1,2,1,0,0,1,1,1,1,20.761245674740486,Normal
1,45.1,166.0,62.0,3,1,1,2,1,1,2,0,0,1,1,1,2,16.366671505298303,Kurus
0,38.0,157.0,55.0,2,1,1,1,1,2,1,0,0,1,1,1,0,15.416446914682137,Kurus
1,50.4,163.0,68.0,2,1,2,1,1,1,0,0,1,1,0,0,0,18.969475704768715,Normal
1,67.9,161.0,85.0,3,1,1,1,1,1,1,0,0,1,1,1,0,26.19497704563867,Gemuk
1,58.0,170.0,70.0,3,1,2,1,1,1,1,0,0,1,0,1,2,20.06920415224914,Normal
1,54.0,174.0,74.0,2,1,1,1,1,1,1,0,0,0,1,0,1,17.8359096313912,Kurus
0,54.3,167.7,71.0,2,1,1,2,1,1,1,1,1,0,1,1,0,19.30784058337414,Normal
0,37.9,147.0,57.0,3,1,1,1,1,2,2,0,0,0,1,1,1,17.538988384469434,Kurus
0,36.7,152.0,59.0,3,1,1,1,1,2,1,0,0,1,1,1,1,15.884695290858726,Kurus
0,71.0,155.0,71.0,3,0,1,2,1,1,2,1,1,1,1,1,2,29.552549427679498,Gemuk
1,50.2,162.0,67.0,2,1,1,1,2,2,2,0,0,2,1,1,1,19.128181679622006,Normal
1,56.0,178.0,65.0,3,1,2,2,1,2,1,0,0,2,1,1,2,17.67453604342886,Kurus
0,55.4,158.0,58.0,3,1,1,1,1,2,2,0,0,2,0,1,1,22.191956417240824,Normal
0,44.0,146.0,58.0,3,0,1,2,1,1,0,0,0,1,1,0,1,20.64177143929443,Normal
0,43.0,156.0,54.0,3,1,1,0,0,1,0,0,0,1,1,0,2,17.66929651545036,Kurus
0,46.5,159.0,53.0,2,1,1,1,1,1,1,0,0,1,0,1,1,18.393259760294292,Kurus
0,57.0,162.0,61.0,2,1,1,2,1,1,1,0,0,0,1,1,0,21.719250114311837,Normal
1,65.0,171.0,71.0,2,1,1,2,2,1,1,0,0,2,1,1,1,22.229061933586404,Normal
1,54.4,163.0,62.0,3,1,1,2,1,2,2,0,0,1,1,1,1,20.47498964959163,Normal
0,50.9,154.0,59.0,3,1,2,2,2,1,1,0,0,1,0,1,1,21.4623039298364,Normal
0,50.5,157.0,55.0,4,1,1,2,1,1,1,0,0,1,1,2,2,20.48764655766968,Normal
1,46.0,166.0,64.0,3,1,1,1,1,1,2,0,0,1,1,1,1,16.693279140659023,Kurus
0,36.5,150.0,62.0,1,0,1,2,1,1,1,0,0,0,0,0,0,16.22222222222222,Kurus
0,66.0,159.0,64.0,3,1,2,2,1,2,1,0,0,1,1,1,2,26.106562240417702,Gemuk
0,47.7,153.0,58.0,2,1,1,1,1,1,2,0,0,1,1,0,2,20.37677816224529,Normal
0,45.8,152.0,51.0,3,1,1,1,1,1,1,0,0,2,1,1,2,19.823407202216064,Normal
0,45.0,150.0,60.0,2,1,1,2,2,1,1,1,0,0,0,0,0,20.0,Normal
0,48.0,150.0,40.0,2,1,2,1,1,1,0,0,0,1,1,2,1,21.333333333333332,Normal
0,47.0,164.0,71.0,4,1,1,1,1,2,2,0,0,0,1,0,1,17.474717430101133,Kurus
1,61.0,180.0,71.0,4,1,2,1,2,1,2,0,0,1,1,1,1,18.827160493827158,Normal
1,58.0,162.0,84.0,2,1,1,1,1,2,1,0,0,1,1,1,0,22.10028959000152,Normal
0,50.0,172.0,64.0,2,1,1,1,1,1,2,0,0,1,1,1,0,16.901027582477017,Kurus
1,47.5,165.0,62.0,3,1,1,1,1,2,2,0,0,2,1,1,1,17.447199265381087,Kurus
0,84.4,163.5,86.0,2,1,1,2,2,1,1,0,1,1,1,1,1,31.572351747421187,Obesitas
0,52.6,162.0,69.0,2,1,2,1,1,1,1,0,1,1,1,0,1,20.042676421277243,Normal
0,44.5,155.5,64.0,2,1,1,1,1,2,2,0,0,0,0,0,0,18.403449095853023,Kurus
0,59.6,155.0,75.0,2,1,1,1,1,2,2,0,0,1,0,0,1,24.80749219562955,Normal
0,55.0,159.0,70.0,2,1,1,2,1,1,1,0,0,1,1,1,2,21.75546853368142,Normal
0,42.3,155.0,158.0,2,1,1,2,2,1,1,0,0,0,1,1,2,17.606659729448488,Kurus
0,51.0,146.7,77.0,2,1,0,1,1,1,2,1,1,1,1,0,0,23.697904687027354,Normal
0,62.0,152.0,76.0,2,1,1,1,2,0,0,0,0,0,1,2,1,26.83518005540166,Gemuk
1,71.0,162.0,76.0,2,1,1,1,1,1,1,0,0,1,0,1,1,27.053802773967377,Gemuk
1,48.8,164.0,58.5,2,1,1,1,1,1,2,0,0,1,1,1,1,18.143961927424154,Kurus
0,39.0,150.0,60.0,2,1,1,2,1,2,2,1,1,0,1,0,0,17.333333333333332,Kurus
1,55.0,167.0,72.0,3,1,1,1,2,2,1,1,0,1,1,2,2,19.721036967980208,Normal
0,49.3,155.0,66.0,3,1,2,1,1,1,1,0,0,1,0,2,1,20.520291363163366,Normal
1,48.4,164.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,2,17.99524092801904,Kurus
1,56.0,163.0,73.0,3,1,2,1,1,1,0,0,0,2,1,2,2,21.077195227520797,Normal
0,47.0,163.0,62.0,3,1,1,1,2,1,0,0,0,1,0,1,2,17.68978885166924,Kurus
1,45.0,160.0,67.0,3,1,1,1,2,1,0,0,0,1,1,1,1,17.578124999999996,Kurus
1,68.3,168.0,78.0,2,1,2,2,2,1,1,0,0,2,1,1,2,24.199263038548754,Normal
1,58.4,165.0,73.0,3,1,0,1,2,2,1,0,0,1,1,1,2,21.45087235996327,Normal
1,61.4,164.0,81.0,3,1,2,2,1,1,1,0,0,1,1,0,0,22.828673408685308,Normal
0,48.0,150.0,67.0,2,1,1,1,0,2,1,0,0,1,1,0,0,21.333333333333332,Normal
0,39.4,149.0,50.0,1,1,1,1,1,2,2,1,0,0,1,1,2,17.746948335660555,Kurus
0,47.9,164.0,51.0,1,1,1,2,0,1,1,0,0,0,1,1,0,17.809339678762644,Kurus
1,65.0,158.0,92.0,2,0,1,1,2,0,1,0,0,1,1,1,1,26.037493991347535,Gemuk
1,63.4,172.0,65.0,3,1,1,1,1,1,0,0,0,1,1,1,0,21.430502974580858,Normal
1,58.0,165.0,50.0,3,1,2,1,2,1,1,0,0,1,1,1,1,21.30394857667585,Normal
1,38.2,155.0,62.0,2,1,1,1,2,1,1,0,0,2,0,1,1,15.900104058272632,Kurus
1,61.0,176.0,74.0,3,1,2,2,1,0,2,0,0,1,1,1,2,19.692665289256198,Normal
1,95.0,170.0,95.0,2,1,2,1,0,1,0,0,0,2,1,1,1,32.871972318339104,Obesitas
1,54.4,158.0,76.0,3,1,1,1,1,1,1,0,0,1,0,1,0,21.791379586604705,Normal
1,62.6,165.0,79.0,2,1,1,1,2,1,1,0,0,1,0,1,1,22.99357208448118,Normal
1,50.5,162.0,69.0,4,1,1,2,2,1,1,0,0,2,1,1,1,19.24249352232891,Normal
0,41.0,149.0,66.0,3,1,2,2,1,1,1,0,0,1,1,1,1,18.467636592946263,Kurus
1,106.0,179.0,103.0,3,1,1,1,1,1,2,0,0,1,1,1,0,33.08261290221903,Obesitas
0,69.0,157.0,77.0,3,0,1,1,1,2,2,0,0,2,1,1,1,27.993022029291247,Gemuk
1,80.0,167.0,97.0,3,1,1,2,2,1,1,0,0,1,1,0,0,28.685144680698485,Gemuk
1,70.0,165.0,78.0,3,1,1,1,1,1,1,0,0,1,1,1,2,25.71166207529844,Gemuk
0,46.0,157.0,69.0,3,1,1,2,1,2,1,1,1,0,1,0,0,18.662014686194166,Normal
1,57.2,168.5,66.0,3,1,2,1,1,1,0,0,0,1,1,1,1,20.146342751983376,Normal
1,49.4,173.5,64.0,4,1,2,1,1,1,1,0,0,0,1,1,1,16.41073341693727,Kurus
1,53.7,165.0,66.0,3,1,1,2,1,1,1,0,1,1,1,1,1,19.724517906336093,Normal
0,53.3,149.0,72.0,2,1,2,2,1,1,1,0,0,2,1,1,1,24.00792757083014,Normal
0,44.9,143.0,67.0,2,1,1,2,1,1,1,0,0,1,0,0,1,21.957063915105877,Normal
1,49.5,151.5,65.0,2,1,1,2,1,1,1,0,0,2,1,0,1,21.566513086952263,Normal
1,59.0,165.5,68.0,3,1,1,1,1,1,1,0,0,2,1,1,2,21.540511678425716,Normal
1,54.5,167.5,70.0,4,1,1,1,2,1,1,0,0,2,1,2,2,19.42526175094676,Normal
1,51.35,171.5,65.0,3,1,2,1,1,1,1,0,0,1,1,1,0,17.458711931253134,Kurus
1,56.0,170.0,75.0,4,1,2,2,2,1,1,0,0,1,1,2,2,19.377162629757787,Normal
0,47.8,149.0,69.0,2,1,1,1,1,2,2,0,0,1,1,1,0,21.530561686410522,Normal
1,45.0,163.0,65.0,3,1,1,1,2,1,1,0,0,1,1,1,1,16.937031879257784,Kurus
1,40.0,154.0,79.0,3,1,1,2,1,1,1,0,0,2,1,1,1,16.866250632484398,Kurus
1,74.0,170.0,86.0,2,1,1,1,1,2,2,0,0,1,1,1,1,25.605536332179934,Gemuk
1,75.0,175.0,90.0,2,1,1,2,2,1,1,0,0,2,1,1,1,24.489795918367346,Normal
0,44.8,153.0,66.0,2,0,1,1,1,1,1,0,0,0,1,1,2,19.137938399760774,Normal
1,40.0,160.0,69.0,3,0,1,2,1,1,1,0,0,0,1,1,1,15.624999999999996,Kurus
0,41.7,155.0,62.0,3,1,2,2,1,2,1,1,1,1,1,1,2,17.35691987513007,Kurus
1,48.5,166.2,58.0,3,1,1,1,1,1,1,0,0,1,1,1,1,17.558188197711715,Kurus
1,42.3,164.0,53.0,3,1,1,1,2,1,1,0,0,1,1,2,1,15.727245687091019,Kurus
1,54.4,158.6,62.0,3,1,1,2,1,1,1,0,0,2,1,2,2,21.626813432159395,Normal
0,41.4,149.0,50.0,2,0,1,1,1,2,1,0,0,0,1,1,2,18.64780865726769,Normal
1,57.0,166.0,68.0,2,1,1,1,1,1,1,0,0,0,1,1,2,20.685150239512268,Normal
1,40.8,167.0,67.0,2,1,1,1,1,1,1,0,0,2,1,0,0,14.629423787156226,Kurus
1,52.0,167.0,71.0,3,1,1,1,2,2,0,0,0,0,1,1,1,18.645344042454013,Normal
0,50.0,160.0,70.0,2,1,1,1,1,1,2,0,0,1,1,1,1,19.531249999999996,Normal
0,40.3,148.0,67.0,2,1,1,1,0,1,1,0,0,0,1,0,1,18.398466033601167,Kurus
1,115.0,175.0,106.0,3,1,1,1,0,1,1,0,0,1,0,1,1,37.55102040816327,Obesitas
0,53.6,156.0,70.0,3,1,1,1,1,1,1,0,0,1,1,1,2,22.0249835634451,Normal
0,46.0,160.0,63.0,3,1,1,1,1,2,1,0,0,1,1,0,1,17.968749999999996,Kurus
1,52.0,165.0,70.0,3,1,1,2,1,1,1,0,0,1,1,0,1,19.100091827364558,Normal
0,46.0,147.0,71.0,3,1,1,2,1,1,1,1,1,2,1,0,0,21.28742653523995,Normal
1,73.0,170.0,79.0,2,1,1,1,2,2,1,0,0,1,1,0,1,25.25951557093426,Gemuk
0,45.8,149.5,66.0,2,1,1,1,1,1,0,0,0,1,0,0,2,20.49194080603125,Normal
1,59.0,166.0,75.0,3,1,1,2,2,1,1,0,0,2,1,1,2,21.410944984758313,Normal
1,44.0,159.0,51.0,3,1,1,1,1,1,2,0,0,0,1,0,1,17.404374826945133,Kurus
1,56.0,158.0,74.0,2,1,2,2,1,2,1,0,0,0,0,1,1,22.432302515622492,Normal
1,57.5,158.0,73.0,3,1,1,1,1,1,1,0,0,1,1,1,1,23.033167761576667,Normal
1,68.3,161.0,85.0,2,1,2,2,2,1,1,0,0,2,1,2,2,26.34929207978087,Gemuk
0,65.0,151.0,72.0,2,0,1,1,1,1,1,0,0,0,1,0,2,28.507521599929827,Gemuk
1,36.0,147.0,64.0,3,1,1,1,2,1,1,0,1,2,1,1,2,16.65972511453561,Kurus
0,62.0,152.0,67.0,3,1,2,1,1,1,1,0,0,1,0,1,2,26.83518005540166,Gemuk
1,36.1,146.0,57.0,2,1,1,1,1,1,1,0,0,1,0,1,0,16.93563520360293,Kurus
0,50.0,160.0,68.0,2,1,2,1,1,1,1,0,0,1,1,1,2,19.531249999999996,Normal
1,67.0,188.0,75.0,3,1,2,2,1,1,1,0,0,1,0,1,1,18.956541421457676,Normal
0,60.0,157.0,69.0,3,1,1,1,1,2,2,0,1,1,1,1,1,24.341758286340216,Normal
0,51.0,152.0,61.0,2,1,1,1,1,2,2,0,1,1,1,1,1,22.07409972299169,Normal
0,35.5,147.0,62.0,3,1,1,1,2,1,1,0,1,1,1,1,2,16.428340043500395,Kurus
1,32.2,145.0,68.0,2,1,1,0,2,0,1,0,1,0,1,1,0,15.31510107015458,Kurus
1,74.0,164.0,88.0,2,1,1,1,1,1,2,0,0,2,1,1,2,27.513384889946465,Gemuk
1,34.6,150.3,64.0,3,1,1,2,1,1,1,0,1,1,1,1,1,15.316450709138387,Kurus
0,48.0,150.0,67.0,2,1,1,1,0,1,0,0,0,1,1,0,0,21.333333333333332,Normal
1,49.3,158.0,70.5,4,1,1,1,1,1,1,0,0,1,1,2,2,19.748437750360516,Normal
0,45.1,153.0,56.0,2,0,1,1,1,2,1,0,0,0,1,2,2,19.266094237259175,Normal
0,57.0,150.0,71.0,2,1,1,1,1,1,0,0,0,1,1,1,1,25.333333333333332,Gemuk
1,54.3,156.0,73.0,2,1,1,1,1,1,2,0,0,1,1,2,2,22.312623274161734,Normal
1,50.0,161.7,62.0,3,1,1,2,2,1,1,0,0,1,0,1,1,19.12273314340635,Normal
1,44.0,159.0,63.0,2,1,1,1,1,1,1,0,0,0,0,1,2,17.404374826945133,Kurus
0,48.4,157.0,65.0,4,1,1,1,1,1,2,0,0,1,1,1,2,19.635685017647774,Normal
1,44.0,162.0,64.0,2,1,1,1,1,1,1,0,0,1,1,1,2,16.76573693034598,Kurus
0,40.5,146.0,57.0,3,1,1,1,1,1,1,0,0,1,1,1,1,18.999812347532373,Normal
0,43.4,151.0,60.0,3,1,1,1,2,1,1,0,1,1,1,1,0,19.034252883645454,Normal
1,43.3,150.0,69.0,2,1,1,1,1,1,1,0,0,1,1,1,0,19.244444444444444,Normal
0,48.5,152.0,70.0,2,1,1,1,1,2,1,0,0,0,1,1,0,20.992036011080334,Normal
1,43.7,167.0,60.0,3,1,1,1,1,1,0,0,0,1,1,0,0,15.669260281831548,Kurus
1,65.2,143.0,92.0,4,0,1,2,2,2,2,0,0,2,1,2,1,31.884199716367554,Obesitas
1,41.1,162.0,70.0,3,1,1,1,1,1,2,0,0,1,1,1,2,15.660722450845904,Kurus
1,40.75,152.0,68.0,2,1,1,1,2,1,2,0,1,1,1,1,0,17.637638504155124,Kurus
1,40.0,144.0,70.0,2,1,1,2,1,1,1,0,0,2,1,2,1,19.290123456790123,Normal
1,47.55,158.4,67.0,3,1,2,1,1,1,1,0,0,1,1,1,0,18.95135062748699,Normal
0,48.7,150.0,66.0,2,1,2,1,2,2,1,0,1,1,0,1,0,21.644444444444446,Normal
1,35.8,146.6,64.0,3,1,1,1,1,2,1,0,0,2,1,1,2,16.657701907167276,Kurus
0,42.5,148.0,62.0,3,1,2,1,1,1,1,0,0,1,1,1,1,19.402848794740688,Normal
1,45.5,157.0,67.0,3,1,2,1,2,2,1,0,0,1,1,2,2,18.459166700474665,Kurus
1,45.4,151.2,80.0,3,1,1,1,1,0,2,0,0,1,1,1,2,19.85876655188825,Normal
1,45.6,156.6,15.0,3,1,1,1,1,0,1,0,1,1,1,1,1,18.59436395042156,Normal
0,50.0,153.0,64.0,3,1,1,1,2,1,1,0,0,0,1,1,1,21.35930624973301,Normal
0,32.0,148.9,51.0,2,1,1,1,1,2,1,0,0,1,1,1,2,14.433131976107754,Kurus
1,33.0,148.3,62.0,3,1,1,1,1,2,1,0,1,1,1,2,2,15.00484929447653,Kurus
0,76.7,162.5,85.0,2,1,1,1,1,1,0,0,0,1,1,1,1,29.046153846153846,Gemuk
0,37.9,144.5,54.0,2,0,1,1,2,2,1,0,1,0,1,1,1,18.151123669496293,Kurus
0,65.6,152.0,69.0,3,1,2,1,1,1,1,0,1,1,1,0,0,28.393351800554015,Gemuk
1,47.7,157.0,70.5,2,1,2,1,2,2,1,0,0,1,1,2,2,19.351697837640472,Normal
0,48.2,158.0,58.0,2,1,1,1,1,1,1,0,1,0,1,1,1,19.30780323666079,Normal
0,58.8,153.0,68.0,2,0,1,1,2,2,2,0,0,0,0,0,1,25.118544149686016,Gemuk
0,58.05,142.0,79.0,3,1,0,1,0,2,0,0,0,0,1,1,1,28.78893076770482,Gemuk
0,68.1,157.0,74.0,2,0,1,2,1,1,2,0,0,2,1,1,2,27.62789565499614,Gemuk
0,39.95,145.0,55.0,2,0,2,1,1,1,1,0,0,1,1,1,1,19.001189060642094,Normal
0,52.8,156.0,67.0,2,1,1,1,1,1,1,0,0,0,1,1,1,21.69625246548323,Normal
1,53.0,166.0,67.3,3,1,1,1,1,1,1,0,0,0,1,2,2,19.233560749020178,Normal
1,37.6,146.0,63.0,4,1,1,2,2,2,1,1,0,1,1,1,1,17.63933195721524,Kurus
0,39.3,149.0,62.2,2,1,1,1,1,2,1,0,0,0,1,1,1,17.7019053195802,Kurus
1,32.0,156.0,52.0,3,1,1,1,2,1,1,0,0,1,1,1,1,13.149243918474687,Kurus
0,37.6,154.0,57.0,2,1,1,0,0,0,1,0,0,0,0,1,0,15.854275594535336,Kurus
0,38.8,148.8,60.5,3,1,2,1,2,1,1,0,1,2,1,1,2,17.52370216209966,Kurus
0,43.1,154.3,68.0,2,1,1,1,1,1,2,0,0,2,1,1,1,18.102786022969113,Kurus
0,54.4,151.5,74.5,2,1,1,1,1,1,1,0,0,2,1,1,2,23.701380038994,Normal
0,28.1,137.1,60.0,3,1,1,1,1,1,0,0,0,1,1,1,2,14.949663260165108,Kurus
0,34.8,140.7,61.9,2,1,2,1,2,2,1,0,0,1,1,1,1,17.578873830663923,Kurus
0,43.0,158.0,49.0,2,1,1,1,1,1,1,0,0,1,1,1,0,17.224803717352987,Kurus
1,54.2,173.0,63.0,3,1,2,1,1,2,1,0,0,2,1,1,1,18.109525877911057,Kurus
1,73.0,166.0,79.0,2,1,1,1,2,2,1,0,0,1,1,0,1,26.491508201480624,Gemuk
1,58.5,172.0,66.0,4,1,1,1,2,1,1,0,0,1,0,1,1,19.77420227149811,Normal
1,41.6,159.0,73.0,3,1,1,2,1,1,1,0,0,2,1,0,1,16.455045290929945,Kurus
0,60.1,163.0,66.0,2,1,1,1,1,1,1,0,0,1,1,1,1,22.620347020964285,Normal
0,35.5,140.0,56.0,3,1,1,1,1,1,1,0,0,1,1,1,2,18.112244897959187,Kurus
1,53.8,169.0,71.0,3,1,1,2,2,1,1,0,0,1,0,1,1,18.836875459542735,Normal
1,45.4,162.0,65.0,2,1,2,2,1,1,2,0,0,1,0,1,1,17.299192196311534,Kurus
1,63.3,158.0,89.0,3,1,1,2,1,1,2,0,0,1,1,1,1,25.356513379266136,Gemuk
1,44.5,158.0,70.0,3,1,1,1,2,1,1,0,0,1,1,1,1,17.82566896330716,Kurus
0,41.3,150.0,62.0,2,1,2,1,1,1,1,0,0,1,1,1,1,18.355555555555554,Kurus
1,37.4,150.0,65.0,3,1,1,1,2,0,1,0,0,1,1,1,2,16.62222222222222,Kurus
1,41.3,149.0,69.0,3,1,1,2,1,0,1,0,0,0,1,0,2,18.602765641187332,Normal
0,48.5,154.0,64.0,3,1,2,2,2,0,1,0,1,2,1,1,1,20.450328891887334,Normal
1,63.3,151.0,90.0,2,0,2,1,2,1,2,0,1,2,1,2,1,27.761940265777817,Gemuk
0,51.0,154.9,61.0,2,1,1,1,1,1,1,0,1,1,1,1,1,21.255304969865392,Normal
1,37.0,155.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,1,15.400624349635795,Kurus
0,48.4,155.2,55.0,2,1,2,1,2,1,1,0,0,2,1,1,1,20.093793176745674,Normal
1,58.2,169.0,72.0,3,1,1,2,1,1,0,0,0,1,0,0,1,20.37743776478415,Normal
0,56.0,152.0,76.0,1,1,2,2,2,1,1,0,1,2,1,1,1,24.238227146814403,Normal
0,47.1,154.0,60.0,2,0,1,1,1,1,2,0,0,0,1,0,2,19.86001011975038,Normal
0,44.0,150.0,60.0,1,1,2,1,1,1,2,0,0,0,1,1,1,19.555555555555557,Normal
0,41.0,152.0,56.0,2,1,1,2,1,1,0,0,0,1,0,1,2,17.74584487534626,Kurus
1,39.7,144.8,62.0,2,1,1,1,1,1,1,1,0,1,1,1,2,18.93448002197735,Normal
0,40.0,150.0,65.0,2,1,2,1,1,1,0,0,0,1,1,2,2,17.77777777777778,Kurus
